timestamp,pulgar_ax,pulgar_ay,pulgar_az,pulgar_gx,pulgar_gy,pulgar_gz,indice_ax,indice_ay,indice_az,indice_gx,indice_gy,indice_gz,medio_ax,medio_ay,medio_az,medio_gx,medio_gy,medio_gz,anular_ax,anular_ay,anular_az,anular_gx,anular_gy,anular_gz,menique_ax,menique_ay,menique_az,menique_gx,menique_gy,menique_gz,gesto
1780990816.0252154,-0.871,-0.195,0.461,-0.817,1.252,-0.313,-0.713,-0.371,0.523,-7.115,0.16,-0.481,-0.321,-0.46,0.843,-0.069,0.351,-0.053,-0.259,-0.585,0.831,1.878,7.168,-0.435,0.101,-0.422,0.768,-0.679,2.733,-0.076,reposo
1780990816.1285954,-0.868,-0.198,0.455,-0.985,1.679,-0.748,-0.711,-0.375,0.522,-7.16,0.16,-0.496,-0.324,-0.459,0.841,-0.206,0.496,0.687,-0.261,-0.582,0.835,1.992,7.389,-0.496,0.099,-0.42,0.776,-0.672,2.275,-0.252,reposo
1780990816.2407923,-0.869,-0.199,0.46,-1.237,1.031,-1.053,-0.712,-0.37,0.521,-6.718,0.038,-0.298,-0.326,-0.463,0.848,0.191,-0.916,-0.466,-0.255,-0.58,0.832,2.16,6.115,-0.656,0.102,-0.421,0.77,-0.359,2.252,0.084,reposo
1780990818.5085337,-0.868,-0.195,0.465,-1.153,1.305,-0.908,-0.711,-0.373,0.52,-7.115,0.26,-0.328,-0.315,-0.462,0.846,-0.359,0.229,0.244,-0.265,-0.582,0.83,2.0,7.069,-0.42,0.104,-0.426,0.777,-0.557,2.282,-0.244,reposo
1780990818.61147,-0.871,-0.191,0.464,-0.588,1.718,-0.55,-0.711,-0.367,0.522,-7.122,0.275,-0.519,-0.318,-0.462,0.846,-0.504,0.321,-0.305,-0.262,-0.581,0.828,1.901,6.855,-0.107,0.097,-0.421,0.787,-0.504,2.824,0.038,reposo
1780990818.7115283,-0.866,-0.192,0.468,-0.687,1.573,-0.511,-0.711,-0.367,0.525,-7.405,0.435,-0.26,-0.321,-0.467,0.84,-0.55,-0.137,0.504,-0.262,-0.579,0.825,2.122,6.992,-1.328,0.096,-0.419,0.777,-0.58,2.198,0.046,reposo
1780990818.8061962,-0.87,-0.193,0.468,-0.511,1.809,-1.008,-0.71,-0.369,0.521,-7.046,0.252,-0.649,-0.316,-0.461,0.844,-0.687,0.55,0.13,-0.257,-0.576,0.835,1.985,6.863,-0.092,0.095,-0.42,0.775,-0.237,2.901,0.26,reposo
1780990818.9089882,-0.868,-0.193,0.471,-0.565,1.496,-0.328,-0.716,-0.369,0.526,-6.885,0.634,-0.053,-0.317,-0.463,0.847,-0.359,-0.282,-0.16,-0.26,-0.579,0.827,2.115,6.702,-0.023,0.094,-0.422,0.78,-0.168,2.527,-0.061,reposo
1780990819.012082,-0.868,-0.192,0.464,-0.901,1.87,-0.702,-0.712,-0.369,0.529,-7.351,0.359,-0.557,-0.323,-0.464,0.845,-0.183,0.191,0.71,-0.261,-0.574,0.835,2.214,7.16,-0.489,0.092,-0.413,0.778,-0.275,2.84,-0.183,reposo
1780990819.1151783,-0.869,-0.193,0.467,-0.916,1.832,0.008,-0.715,-0.367,0.527,-6.893,0.107,-0.267,-0.32,-0.463,0.848,-0.298,-0.229,-0.099,-0.258,-0.578,0.833,1.954,6.435,-0.878,0.093,-0.418,0.774,-0.427,2.198,0.008,reposo
1780990819.2258146,-0.868,-0.196,0.462,-0.954,2.206,-1.084,-0.713,-0.367,0.525,-7.099,0.382,-0.351,-0.319,-0.459,0.849,-0.13,-0.206,-0.008,-0.26,-0.583,0.824,1.885,6.603,-0.298,0.096,-0.421,0.779,-0.748,1.878,-0.26,reposo
