timestamp,pulgar_ax,pulgar_ay,pulgar_az,pulgar_gx,pulgar_gy,pulgar_gz,indice_ax,indice_ay,indice_az,indice_gx,indice_gy,indice_gz,medio_ax,medio_ay,medio_az,medio_gx,medio_gy,medio_gz,anular_ax,anular_ay,anular_az,anular_gx,anular_gy,anular_gz,menique_ax,menique_ay,menique_az,menique_gx,menique_gy,menique_gz,gesto
1780777739.1284516,-0.866,-0.164,0.508,-1.023,2.053,-0.931,-0.66,-0.337,0.615,-6.779,0.13,-0.649,-0.614,-0.356,0.701,0.0,0.0,0.0,-0.663,-0.424,0.614,-1.076,3.542,-1.702,0.14,-0.438,0.764,-0.084,2.511,-0.214,espacio
1780777739.9258313,-0.863,-0.168,0.483,0.565,1.13,-2.466,-0.677,-0.272,0.586,-13.931,21.397,-6.076,-0.641,-0.379,0.686,0.0,0.0,0.0,-0.645,-0.496,0.473,-43.13,24.855,-13.794,0.374,-0.452,0.749,-34.298,-23.397,-74.603,espacio
1780777740.7343538,-0.86,-0.216,0.47,-7.901,4.542,-1.947,-0.741,-0.409,0.455,-5.244,0.519,0.229,-0.618,-0.433,0.626,0.0,0.0,0.0,-0.701,-0.574,0.43,-0.504,2.756,-1.557,0.364,-0.439,0.707,-1.282,1.481,-0.252,espacio
1780777741.6168747,-0.897,-0.186,0.433,0.382,3.885,0.084,-0.642,-0.469,0.503,-2.267,-10.45,-1.679,-0.607,-0.481,0.629,0.0,0.0,0.0,-0.704,-0.484,0.524,13.786,-7.29,5.206,0.168,-0.358,0.799,1.992,8.855,15.069,espacio
1780777745.519096,-0.879,-0.173,0.446,-1.038,1.206,-0.863,-0.658,-0.353,0.602,-6.74,0.038,-0.718,-0.624,-0.362,0.681,0.0,0.0,0.0,-0.696,-0.441,0.58,-0.237,3.695,-1.924,0.125,-0.367,0.783,-0.137,5.466,1.855,espacio
1780777747.1349964,-0.882,-0.167,0.457,-1.153,-0.595,-4.496,-0.721,-0.372,0.538,-1.458,-10.916,-2.176,-0.518,-0.452,0.678,0.0,0.0,0.0,-0.722,-0.486,0.326,-3.282,6.679,-6.328,0.228,-0.397,0.746,-2.908,-2.13,8.458,espacio
1780777751.1502342,-0.879,-0.169,0.456,-1.244,1.832,-1.145,-0.68,-0.362,0.568,-6.992,0.58,-0.168,-0.634,-0.387,0.657,0.0,0.0,0.0,-0.691,-0.467,0.555,-1.344,3.55,-1.756,0.146,-0.406,0.787,-2.046,1.198,-1.023,espacio
1780777751.964301,-0.879,-0.171,0.449,-0.115,1.038,-1.176,-0.679,-0.366,0.57,-6.87,0.145,-0.443,-0.634,-0.385,0.658,0.0,0.0,0.0,-0.695,-0.469,0.549,0.55,1.794,-1.603,0.147,-0.399,0.781,0.359,2.977,2.519,espacio
1780777752.78478,-0.911,-0.208,0.451,-12.45,-5.565,-0.412,-0.744,-0.373,0.45,-8.45,-2.618,2.069,-0.666,-0.433,0.684,0.0,0.0,0.0,-0.69,-0.616,0.365,-6.336,0.206,-1.931,0.373,-0.398,0.715,0.366,2.664,0.42,espacio
1780777753.507934,-0.893,-0.196,0.404,-0.252,0.435,-0.351,-0.75,-0.384,0.454,-6.695,0.55,-0.351,-0.667,-0.448,0.596,0.0,0.0,0.0,-0.798,-0.613,0.279,18.977,-8.198,8.84,0.234,-0.379,0.778,-7.29,21.191,3.328,espacio
1780777757.6962972,-0.881,-0.157,0.447,-0.168,-0.328,-1.374,-0.681,-0.349,0.577,-7.031,0.321,-0.443,-0.63,-0.358,0.676,0.0,0.0,0.0,-0.722,-0.455,0.52,-1.053,3.305,-1.74,0.126,-0.352,0.796,-0.618,3.336,0.496,espacio
