timestamp,pulgar_ax,pulgar_ay,pulgar_az,pulgar_gx,pulgar_gy,pulgar_gz,indice_ax,indice_ay,indice_az,indice_gx,indice_gy,indice_gz,medio_ax,medio_ay,medio_az,medio_gx,medio_gy,medio_gz,anular_ax,anular_ay,anular_az,anular_gx,anular_gy,anular_gz,menique_ax,menique_ay,menique_az,menique_gx,menique_gy,menique_gz,gesto
1780778319.0658236,-0.898,-0.198,0.384,-0.466,0.947,-0.863,-0.73,-0.392,0.474,-6.618,-0.26,-1.092,-0.649,-0.427,0.611,0.0,0.0,0.0,-0.751,-0.485,0.444,-0.221,1.718,-1.878,0.205,-0.335,0.799,-1.969,1.626,-1.252,espacio
1780778319.8849497,-0.909,-0.194,0.373,0.267,-2.733,-0.397,-0.729,-0.387,0.48,-1.198,-10.641,-2.16,-0.664,-0.427,0.608,0.0,0.0,0.0,-0.741,-0.441,0.542,9.565,-3.427,6.618,-0.198,-0.344,0.804,-1.031,4.183,2.26,espacio
1780778323.810652,-0.86,-0.19,0.476,-0.672,1.176,-1.0,-0.674,-0.364,0.585,-6.427,0.382,-0.634,-0.612,-0.339,0.712,0.0,0.0,0.0,-0.693,-0.406,0.608,-0.939,2.458,-1.832,-0.247,-0.303,0.782,-0.916,2.901,0.252,espacio
1780778324.5666435,-0.861,-0.191,0.49,-2.763,5.282,0.015,-0.671,-0.353,0.594,-8.611,6.481,0.756,-1.073,-0.368,0.912,0.0,0.0,0.0,-0.683,-0.529,0.347,-71.252,71.84,-23.145,-0.152,0.38,0.084,-166.992,-190.466,-137.244,espacio
1780778325.3648477,-0.957,-0.219,0.292,1.924,-0.863,-0.038,-0.765,-0.442,0.354,-5.916,-1.733,-2.443,-0.797,-0.533,0.39,0.0,0.0,0.0,-0.717,-0.645,0.236,-5.863,7.458,-4.359,0.195,-0.42,0.785,-1.916,2.733,-0.695,espacio
1780778329.5275013,-0.869,-0.201,0.476,-0.71,0.702,-1.618,-0.669,-0.353,0.595,-6.458,-0.473,-0.824,-0.606,-0.343,0.713,0.0,0.0,0.0,-0.691,-0.398,0.608,-1.061,3.267,-1.786,-0.283,-0.269,0.782,-0.534,0.466,-0.511,espacio
1780778330.2272,-0.864,-0.2,0.478,-0.397,0.489,-0.389,-0.669,-0.351,0.597,-6.672,0.244,-1.122,-0.601,-0.343,0.715,0.0,0.0,0.0,-0.691,-0.401,0.61,-0.206,2.328,-1.595,-0.271,-0.267,0.787,-0.763,3.389,0.023,espacio
1780778331.0576866,-0.915,-0.22,0.33,-3.023,2.038,-0.763,-0.773,-0.409,0.378,-7.031,-1.527,-1.84,-0.72,-0.481,0.466,0.0,0.0,0.0,-0.719,-0.628,0.286,-1.534,-0.031,-2.794,0.332,-0.317,0.762,-0.565,-1.023,0.733,espacio
1780778331.7740004,-0.92,-0.214,0.326,-0.115,0.008,-1.191,-0.755,-0.422,0.395,-7.504,1.198,-0.656,-0.713,-0.483,0.417,0.0,0.0,0.0,-0.716,-0.626,0.286,6.794,-1.565,1.855,0.317,-0.302,0.778,3.809,15.763,-2.962,espacio
1780778335.7571163,-0.868,-0.211,0.47,-0.504,-0.71,-1.733,-0.652,-0.351,0.624,-7.015,0.45,-0.244,-0.616,-0.333,0.709,0.0,0.0,0.0,-0.69,-0.395,0.611,-1.275,2.282,-2.336,-0.249,-0.366,0.777,-0.542,1.985,0.389,espacio
1780778336.7924097,-0.87,-0.208,0.457,-0.267,0.954,-0.832,-0.64,-0.35,0.62,-6.534,0.229,-0.824,-0.605,-0.343,0.71,0.0,0.0,0.0,-0.759,-0.347,0.682,-88.221,94.084,-29.13,0.111,-0.379,0.779,63.023,-122.092,-17.099,espacio
1780778337.4080868,-0.912,-0.197,0.35,-1.153,5.893,2.13,-0.765,-0.395,0.428,-7.313,2.267,1.588,-0.708,-0.452,0.525,0.0,0.0,0.0,-0.742,-0.548,0.384,5.519,-13.664,3.908,0.13,-0.348,0.763,-27.947,72.176,28.74,espacio
1780778338.332035,-0.871,-0.205,0.493,-0.824,0.74,-0.397,-0.667,-0.347,0.598,-6.298,1.855,0.145,-0.633,-0.31,0.706,0.0,0.0,0.0,-0.711,-0.385,0.586,-1.832,1.183,-3.565,-0.302,-0.308,0.766,0.405,-0.229,1.061,espacio
